               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.016634,            0.014124,           0.0011247,             0.98586,             0.99999,             0.99492,             0.90382,           0.0067116,           0.0061329,          0.00027673,           0.0021717,           0.0021717,           0.0021717
                 155,             0.01683,            0.013664,           0.0012433,             0.99824,             0.99092,               0.995,             0.91246,           0.0057352,           0.0059555,          0.00024254,           0.0021245,           0.0021245,           0.0021245
                 156,            0.015207,             0.01347,          0.00087131,              0.9937,             0.99997,               0.995,             0.90254,           0.0066187,            0.006138,          0.00021655,           0.0020782,           0.0020782,           0.0020782
                 157,            0.015188,            0.013233,           0.0010587,             0.99668,                   1,               0.995,             0.90748,           0.0061787,           0.0060547,          0.00020699,           0.0020327,           0.0020327,           0.0020327
                 158,            0.015631,            0.013026,           0.0029028,             0.99697,                   1,               0.995,             0.91269,           0.0060012,           0.0059525,          0.00020877,           0.0019881,           0.0019881,           0.0019881
                 159,            0.014443,            0.013136,           0.0009407,             0.98984,             0.99998,               0.995,             0.89494,           0.0068618,           0.0060258,          0.00022902,           0.0019443,           0.0019443,           0.0019443
                 160,            0.012916,            0.012234,           0.0010689,             0.98682,             0.99998,               0.995,             0.91513,           0.0058674,           0.0059855,           0.0002449,           0.0019014,           0.0019014,           0.0019014
                 161,            0.013065,            0.013561,           0.0010105,             0.98757,                   1,               0.995,             0.91644,           0.0056938,           0.0057774,          0.00022866,           0.0018594,           0.0018594,           0.0018594
                 162,            0.014722,             0.01293,           0.0010527,             0.98973,             0.99999,               0.995,             0.91059,           0.0062028,           0.0059634,          0.00021091,           0.0018183,           0.0018183,           0.0018183
                 163,            0.014534,            0.013559,            0.001891,             0.99145,             0.99998,               0.995,             0.91126,           0.0058369,           0.0060768,          0.00020185,           0.0017781,           0.0017781,           0.0017781
                 164,            0.013893,            0.013437,           0.0013707,             0.99012,             0.99999,               0.995,             0.91286,           0.0056247,           0.0060178,          0.00020352,           0.0017389,           0.0017389,           0.0017389
                 165,            0.013854,            0.013576,          0.00077463,             0.99762,             0.99092,               0.995,             0.91359,           0.0059519,           0.0058552,          0.00022964,           0.0017005,           0.0017005,           0.0017005
                 166,            0.013002,            0.013247,           0.0013417,             0.99425,              0.9909,               0.995,             0.92964,           0.0055146,           0.0057564,          0.00025961,           0.0016631,           0.0016631,           0.0016631
                 167,             0.01473,            0.013084,          0.00094868,             0.98425,             0.99999,               0.995,             0.91532,           0.0058471,           0.0060122,          0.00027345,           0.0016267,           0.0016267,           0.0016267
                 168,            0.013415,            0.013153,           0.0012689,             0.99991,             0.98888,               0.995,              0.9251,           0.0055891,           0.0059324,          0.00024489,           0.0015912,           0.0015912,           0.0015912
                 169,            0.015961,            0.013858,           0.0012814,                   1,             0.99212,               0.995,              0.9291,           0.0054534,           0.0058343,          0.00021232,           0.0015566,           0.0015566,           0.0015566
                 170,             0.01386,            0.012702,           0.0012047,                   1,             0.99537,               0.995,             0.92292,            0.005556,           0.0058739,          0.00019972,           0.0015231,           0.0015231,           0.0015231
                 171,            0.013318,            0.012948,           0.0015639,                   1,             0.99308,               0.995,             0.92433,           0.0055126,           0.0058918,          0.00020761,           0.0014905,           0.0014905,           0.0014905
                 172,             0.01349,            0.013941,          0.00084184,                   1,             0.99198,               0.995,              0.9102,           0.0059854,           0.0059323,          0.00022398,           0.0014589,           0.0014589,           0.0014589
                 173,            0.013323,            0.012563,           0.0010302,             0.99999,             0.99196,               0.995,             0.92283,           0.0054569,           0.0059455,          0.00022978,           0.0014283,           0.0014283,           0.0014283
                 174,            0.012968,            0.012636,           0.0029481,                   1,             0.99333,               0.995,             0.91284,           0.0056967,           0.0058664,          0.00021785,           0.0013987,           0.0013987,           0.0013987
                 175,             0.01476,            0.013002,          0.00085479,                   1,             0.99649,               0.995,             0.92589,           0.0054454,           0.0056809,          0.00019904,           0.0013701,           0.0013701,           0.0013701
                 176,            0.014155,            0.013141,           0.0011692,             0.99999,             0.99915,               0.995,             0.92317,           0.0053184,           0.0055736,          0.00018766,           0.0013425,           0.0013425,           0.0013425
                 177,            0.012568,             0.01325,          0.00084549,             0.99999,             0.99436,               0.995,             0.92024,           0.0056598,           0.0056956,          0.00019895,            0.001316,            0.001316,            0.001316
                 178,            0.012394,            0.013069,           0.0011359,                   1,             0.99362,               0.995,             0.91854,           0.0055954,           0.0056642,          0.00020382,           0.0012905,           0.0012905,           0.0012905
                 179,            0.014193,             0.01239,          0.00089215,                   1,             0.99277,               0.995,             0.92106,           0.0054387,           0.0057481,          0.00020708,            0.001266,            0.001266,            0.001266
                 180,             0.01288,            0.013052,          0.00097907,                   1,             0.99289,               0.995,             0.92001,           0.0056494,           0.0058272,           0.0002051,           0.0012426,           0.0012426,           0.0012426
                 181,            0.012522,            0.012445,            0.001706,             0.99994,             0.99304,               0.995,             0.91928,           0.0054697,           0.0056645,          0.00018953,           0.0012202,           0.0012202,           0.0012202
                 182,            0.013138,            0.013967,          0.00090409,             0.99997,             0.99436,               0.995,             0.92098,           0.0055051,           0.0057099,          0.00016623,           0.0011989,           0.0011989,           0.0011989
                 183,            0.013931,            0.012776,           0.0011662,             0.99999,             0.99541,               0.995,             0.91926,           0.0055369,           0.0057003,          0.00015954,           0.0011787,           0.0011787,           0.0011787
                 184,            0.011909,            0.012553,          0.00075683,             0.99996,             0.99527,               0.995,             0.91936,           0.0055464,           0.0057824,          0.00016459,           0.0011595,           0.0011595,           0.0011595
                 185,            0.012341,            0.012618,           0.0010834,                   1,             0.99369,               0.995,             0.91321,           0.0058417,           0.0059512,          0.00016791,           0.0011414,           0.0011414,           0.0011414
                 186,            0.012724,            0.013358,          0.00081049,             0.99999,             0.99368,               0.995,             0.91384,           0.0058486,           0.0057804,          0.00017353,           0.0011243,           0.0011243,           0.0011243
                 187,            0.012564,            0.012619,          0.00076831,             0.99996,             0.99447,               0.995,             0.92139,           0.0054415,           0.0057398,          0.00016349,           0.0011084,           0.0011084,           0.0011084
                 188,            0.012786,            0.012331,           0.0011773,              0.9972,                   1,               0.995,             0.92148,           0.0054361,           0.0057388,          0.00015297,           0.0010935,           0.0010935,           0.0010935
                 189,            0.013341,            0.013138,            0.001036,                   1,             0.99461,               0.995,             0.91805,           0.0054365,            0.005688,          0.00015951,           0.0010797,           0.0010797,           0.0010797
                 190,            0.010786,            0.011775,          0.00092768,             0.99995,             0.99316,               0.995,             0.91666,           0.0056838,           0.0056891,           0.0001835,            0.001067,            0.001067,            0.001067
                 191,            0.012485,             0.01302,           0.0011275,             0.98623,                   1,             0.99492,             0.91614,           0.0057589,           0.0059316,          0.00020217,           0.0010554,           0.0010554,           0.0010554
                 192,            0.013509,            0.012411,          0.00075997,             0.98579,             0.99999,             0.99492,             0.91674,           0.0058136,           0.0058877,          0.00020916,           0.0010449,           0.0010449,           0.0010449
                 193,             0.01294,             0.01257,           0.0010433,             0.98547,             0.99999,             0.99492,             0.91903,           0.0054934,           0.0057639,          0.00021424,           0.0010355,           0.0010355,           0.0010355
                 194,            0.013422,            0.012506,           0.0033095,             0.98478,             0.99999,             0.99492,             0.91749,           0.0055276,            0.005747,          0.00022925,           0.0010272,           0.0010272,           0.0010272
                 195,            0.011929,             0.01263,          0.00073983,             0.98471,             0.99999,             0.99492,             0.91539,             0.00574,           0.0058837,          0.00022977,             0.00102,             0.00102,             0.00102
                 196,            0.012819,            0.012666,          0.00067859,             0.98496,                   1,             0.99492,             0.91472,           0.0054044,           0.0057466,          0.00021832,           0.0010139,           0.0010139,           0.0010139
                 197,             0.01208,             0.01324,          0.00092427,             0.98557,                   1,             0.99492,             0.91291,           0.0056393,           0.0056339,          0.00020213,           0.0010089,           0.0010089,           0.0010089
                 198,            0.013583,            0.013872,          0.00093334,             0.98563,             0.99999,             0.99492,             0.91606,           0.0056113,           0.0056746,          0.00019825,            0.001005,            0.001005,            0.001005
                 199,            0.013099,            0.012592,           0.0010881,             0.98517,             0.99999,             0.99492,             0.92025,           0.0056861,           0.0057649,          0.00020707,           0.0010022,           0.0010022,           0.0010022
