               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.046108,            0.024405,                   0,             0.74907,             0.90909,             0.91209,             0.49066,             0.02447,            0.014956,                   0,           0.0013984,           0.0013984,            0.086298
                  38,            0.048779,            0.024312,                   0,                   1,             0.93778,             0.98848,             0.68979,            0.021849,             0.01392,                   0,           0.0014294,           0.0014294,            0.085929
                  39,             0.04787,            0.023716,                   0,             0.82484,                   1,             0.95224,             0.73482,            0.021563,            0.013566,                   0,           0.0014599,           0.0014599,             0.08556
                  40,             0.04572,            0.024595,                   0,             0.94116,             0.96946,              0.9644,              0.7049,            0.019962,            0.013265,                   0,           0.0014899,           0.0014899,             0.08519
                  41,            0.046752,             0.02056,                   0,             0.66657,             0.90872,             0.82009,             0.63772,            0.027905,            0.013832,                   0,           0.0015195,           0.0015195,            0.084819
                  42,            0.050421,            0.020572,                   0,             0.69169,             0.81588,             0.85028,             0.32295,            0.040997,            0.014672,                   0,           0.0015485,           0.0015485,            0.084449
                  43,            0.057696,            0.021214,                   0,             0.72903,             0.81818,             0.87867,             0.52758,            0.036615,            0.013859,                   0,           0.0015771,           0.0015771,            0.084077
                  44,             0.05532,              0.0258,                   0,             0.85086,             0.69697,             0.83495,              0.2959,            0.039753,            0.014254,                   0,           0.0016051,           0.0016051,            0.083705
                  45,            0.051018,            0.021105,                   0,             0.80962,             0.78788,             0.84244,             0.53331,            0.040983,            0.013785,                   0,           0.0016327,           0.0016327,            0.083333
                  46,            0.059413,            0.022443,                   0,             0.85698,             0.90793,             0.93312,             0.40875,            0.040916,            0.013632,                   0,           0.0016597,           0.0016597,             0.08296
                  47,            0.048967,            0.024711,                   0,             0.77642,             0.84848,             0.90125,             0.49093,            0.033544,            0.013847,                   0,           0.0016862,           0.0016862,            0.082586
                  48,            0.041498,            0.024582,                   0,              0.9087,             0.90909,             0.94354,              0.4728,            0.038165,             0.01361,                   0,           0.0017122,           0.0017122,            0.082212
                  49,            0.048482,            0.024297,                   0,             0.90541,             0.87879,             0.90299,             0.50598,             0.03974,            0.013804,                   0,           0.0017376,           0.0017376,            0.081838
                  50,            0.046328,            0.027195,                   0,             0.90299,             0.84624,             0.93386,              0.6127,            0.031012,            0.013514,                   0,           0.0017624,           0.0017624,            0.081462
                  51,            0.047528,            0.020942,                   0,             0.83123,             0.75758,             0.85074,             0.22331,             0.04887,             0.01423,                   0,           0.0017867,           0.0017867,            0.081087
                  52,            0.055747,            0.020564,                   0,             0.76832,             0.81818,             0.78083,             0.19505,            0.037688,            0.013464,                   0,           0.0018105,           0.0018105,             0.08071
                  53,            0.055601,            0.019458,                   0,             0.83275,             0.90541,              0.8693,             0.31167,            0.040842,            0.013295,                   0,           0.0018336,           0.0018336,            0.080334
                  54,             0.05523,            0.019633,                   0,             0.78155,             0.87879,             0.84288,             0.45091,            0.032434,            0.013557,                   0,           0.0018562,           0.0018562,            0.079956
                  55,            0.055142,            0.026064,                   0,             0.96564,             0.87879,              0.9579,             0.47958,            0.033729,            0.013182,                   0,           0.0018782,           0.0018782,            0.079578
                  56,            0.065381,            0.020735,                   0,             0.60621,             0.93309,              0.6906,             0.27559,            0.041032,            0.012732,                   0,           0.0018996,           0.0018996,              0.0792
                  57,            0.058547,            0.022979,                   0,             0.53297,              0.9697,             0.70967,             0.33261,            0.041421,            0.013344,                   0,           0.0019204,           0.0019204,             0.07882
                  58,            0.063713,            0.023391,                   0,             0.64141,             0.81315,              0.7669,             0.25797,            0.037715,            0.012994,                   0,           0.0019406,           0.0019406,            0.078441
                  59,            0.053299,            0.022184,                   0,             0.96795,             0.93939,             0.97644,             0.38061,            0.031223,            0.012653,                   0,           0.0019603,           0.0019603,             0.07806
                  60,             0.04338,            0.020125,                   0,              0.7711,             0.81672,             0.81734,             0.34078,             0.02914,            0.012497,                   0,           0.0019792,           0.0019792,            0.077679
                  61,            0.043951,            0.021283,                   0,             0.70919,             0.84848,             0.78229,             0.26138,            0.036984,            0.013062,                   0,           0.0019976,           0.0019976,            0.077298
                  62,            0.049978,            0.021684,                   0,             0.81405,             0.93939,             0.89159,             0.66456,            0.031787,            0.012254,                   0,           0.0020154,           0.0020154,            0.076915
                  63,            0.046718,            0.022621,                   0,             0.96873,             0.93885,             0.97901,             0.60174,            0.028524,             0.01252,                   0,           0.0020325,           0.0020325,            0.076533
                  64,            0.042503,            0.022453,                   0,             0.84188,             0.96807,             0.91225,             0.56941,            0.034969,            0.012319,                   0,            0.002049,            0.002049,            0.076149
                  65,            0.041685,            0.025323,                   0,               0.909,             0.90812,             0.96611,              0.6953,            0.025324,            0.011967,                   0,           0.0020649,           0.0020649,            0.075765
                  66,            0.045099,            0.019243,                   0,             0.86474,             0.96868,             0.97317,             0.45106,            0.039972,            0.012103,                   0,           0.0020801,           0.0020801,             0.07538
                  67,            0.043824,            0.018576,                   0,             0.73139,                   1,             0.91412,             0.57737,            0.024215,             0.01171,                   0,           0.0020947,           0.0020947,            0.074995
                  68,            0.040853,            0.018953,                   0,             0.86811,             0.99736,             0.95645,              0.7592,            0.030583,             0.01111,                   0,           0.0021087,           0.0021087,            0.074609
                  69,            0.043908,            0.018523,                   0,             0.85291,             0.75758,             0.89272,              0.5634,            0.028953,            0.011335,                   0,            0.002122,            0.002122,            0.074222
                  70,            0.047408,            0.020504,                   0,             0.87018,             0.81818,              0.8751,              0.5227,            0.037285,            0.012049,                   0,           0.0021347,           0.0021347,            0.073835
                  71,            0.048737,            0.018424,                   0,             0.94282,             0.99938,             0.99238,             0.49313,            0.026086,            0.011467,                   0,           0.0021467,           0.0021467,            0.073447
                  72,            0.046453,            0.020539,                   0,             0.71087,             0.96856,             0.88283,             0.48037,            0.027211,             0.01148,                   0,           0.0021581,           0.0021581,            0.073058
                  73,            0.044108,            0.017969,                   0,             0.93911,             0.93493,              0.9689,             0.61712,            0.029875,            0.011074,                   0,           0.0021688,           0.0021688,            0.072669
                  74,            0.042873,            0.017784,                   0,             0.86027,             0.93939,             0.91229,             0.65497,            0.028076,            0.010962,                   0,           0.0021789,           0.0021789,            0.072279
                  75,            0.042415,            0.022491,                   0,             0.94103,              0.9697,             0.98905,             0.59121,            0.028017,            0.011415,                   0,           0.0021883,           0.0021883,            0.071888
                  76,             0.04103,            0.020207,                   0,             0.93399,             0.87879,             0.96471,             0.57942,            0.031976,            0.010985,                   0,           0.0021971,           0.0021971,            0.071497
                  77,             0.04659,            0.016884,                   0,             0.99993,                   1,               0.995,             0.30604,            0.029717,             0.01121,                   0,           0.0022052,           0.0022052,            0.071105
                  78,            0.038841,            0.023651,                   0,             0.99937,             0.93939,             0.98509,             0.49962,            0.029598,            0.010925,                   0,           0.0022127,           0.0022127,            0.070713
                  79,             0.03684,            0.020971,                   0,             0.91377,              0.9697,             0.95773,             0.47115,            0.035337,            0.011478,                   0,           0.0022195,           0.0022195,            0.070319
                  80,            0.043794,            0.020089,                   0,             0.86483,             0.96942,             0.95477,             0.58626,            0.025851,            0.010216,                   0,           0.0022257,           0.0022257,            0.069926
                  81,            0.035139,            0.018561,                   0,             0.83678,             0.93227,             0.89664,             0.58126,            0.027976,            0.010514,                   0,           0.0022312,           0.0022312,            0.069531
                  82,            0.034839,            0.017119,                   0,                   1,             0.99978,               0.995,             0.76664,            0.018218,           0.0095975,                   0,           0.0022361,           0.0022361,            0.069136
                  83,            0.038277,            0.021312,                   0,             0.79833,             0.72727,              0.8027,             0.56785,            0.027531,            0.011068,                   0,           0.0022403,           0.0022403,             0.06874
                  84,            0.043236,            0.018032,                   0,             0.96936,              0.9697,             0.98659,             0.50487,            0.036905,            0.011203,                   0,           0.0022439,           0.0022439,            0.068344
                  85,            0.042408,             0.01783,                   0,             0.83766,              0.9382,             0.95746,             0.58079,            0.019517,            0.010381,                   0,           0.0022468,           0.0022468,            0.067947
                  86,            0.034871,            0.021172,                   0,             0.85639,             0.90909,             0.94472,             0.57735,            0.024278,            0.010503,                   0,           0.0022491,           0.0022491,            0.067549
                  87,            0.035252,            0.016124,                   0,             0.96947,              0.9697,             0.98659,             0.65081,            0.025481,            0.010257,                   0,           0.0022508,           0.0022508,            0.067151
                  88,            0.036309,            0.018867,                   0,             0.96689,             0.93939,             0.97701,             0.75889,            0.028161,            0.010365,                   0,           0.0022518,           0.0022518,            0.066752
                  89,             0.03626,            0.017116,                   0,                   1,              0.9998,               0.995,             0.75613,            0.018401,            0.009452,                   0,           0.0022523,           0.0022523,            0.066352
                  90,            0.029287,            0.017799,                   0,                   1,             0.96948,             0.99038,             0.49416,            0.026037,            0.010719,                   0,            0.002252,            0.002252,            0.065952
                  91,            0.037474,            0.020649,                   0,                   1,             0.99999,               0.995,             0.77558,            0.021948,           0.0096487,                   0,           0.0022512,           0.0022512,            0.065551
                  92,            0.039924,            0.017897,                   0,              0.9998,              0.9697,             0.99329,             0.64247,             0.02333,           0.0097428,                   0,           0.0022497,           0.0022497,             0.06515
                  93,            0.034988,            0.017292,                   0,             0.96966,             0.96854,             0.99159,             0.70782,            0.022821,           0.0099297,                   0,           0.0022477,           0.0022477,            0.064748
                  94,            0.037047,            0.015212,                   0,                   1,             0.96901,             0.99038,             0.70086,            0.024033,           0.0099109,                   0,            0.002245,            0.002245,            0.064345
                  95,            0.034895,            0.017726,                   0,                   1,             0.96955,             0.98975,             0.69592,            0.023485,           0.0098919,                   0,           0.0022417,           0.0022417,            0.063942
                  96,            0.039132,            0.017195,                   0,             0.91359,              0.9697,             0.98019,             0.80028,            0.020551,            0.009386,                   0,           0.0022378,           0.0022378,            0.063538
                  97,            0.029042,            0.017612,                   0,             0.99975,                   1,               0.995,             0.79881,            0.021207,           0.0092936,                   0,           0.0022334,           0.0022334,            0.063133
                  98,            0.037054,            0.018674,                   0,             0.91666,             0.99997,             0.97921,             0.73328,            0.017497,           0.0092421,                   0,           0.0022283,           0.0022283,            0.062728
                  99,            0.033497,            0.017414,                   0,             0.96967,             0.96899,             0.98884,             0.59136,            0.027222,           0.0099929,                   0,           0.0022227,           0.0022227,            0.062323
                 100,            0.037608,            0.020745,                   0,                   1,             0.99983,               0.995,             0.84369,            0.014467,           0.0090343,                   0,           0.0022165,           0.0022165,            0.061917
                 101,             0.03147,            0.018822,                   0,             0.96934,              0.9697,             0.98884,             0.69183,            0.025075,            0.009473,                   0,           0.0022097,           0.0022097,             0.06151
                 102,            0.032652,            0.016533,                   0,              0.9687,             0.93802,              0.9836,             0.70763,            0.022726,           0.0092673,                   0,           0.0022024,           0.0022024,            0.061102
                 103,            0.032842,            0.018876,                   0,             0.84594,                   1,             0.95577,              0.7297,            0.022135,           0.0091437,                   0,           0.0021945,           0.0021945,            0.060695
                 104,            0.030872,            0.018071,                   0,             0.97042,                   1,             0.99412,             0.78374,            0.021237,            0.008513,                   0,           0.0021861,           0.0021861,            0.060286
                 105,             0.03139,            0.016875,                   0,             0.94059,                   1,             0.98814,             0.64873,            0.020365,           0.0096679,                   0,           0.0021772,           0.0021772,            0.059877
                 106,            0.030531,            0.021374,                   0,             0.99954,                   1,               0.995,             0.80982,            0.018366,            0.008932,                   0,           0.0021677,           0.0021677,            0.059468
                 107,            0.030211,            0.019504,                   0,             0.99862,              0.9697,              0.9925,              0.7216,            0.017715,           0.0088461,                   0,           0.0021577,           0.0021577,            0.059058
                 108,            0.025722,             0.01923,                   0,             0.97015,                   1,             0.99412,             0.72635,            0.018224,           0.0087466,                   0,           0.0021472,           0.0021472,            0.058647
                 109,             0.03398,             0.01828,                   0,             0.99872,             0.93939,             0.98999,             0.82329,            0.023688,           0.0091927,                   0,           0.0021361,           0.0021361,            0.058236
                 110,            0.038941,            0.017975,                   0,             0.99985,                   1,               0.995,             0.78534,            0.017128,           0.0084607,                   0,           0.0021246,           0.0021246,            0.057825
                 111,            0.029076,            0.015787,                   0,             0.97041,                   1,             0.99412,             0.77887,            0.018816,           0.0087611,                   0,           0.0021127,           0.0021127,            0.057413
                 112,            0.027644,            0.020094,                   0,             0.83728,             0.93564,             0.91196,              0.6503,            0.025717,            0.009627,                   0,           0.0021002,           0.0021002,               0.057
                 113,            0.029815,            0.016153,                   0,             0.99997,                   1,               0.995,              0.8277,            0.014696,           0.0080951,                   0,           0.0020873,           0.0020873,            0.056587
                 114,            0.027257,            0.015529,                   0,             0.99994,                   1,               0.995,             0.73122,            0.019576,           0.0084763,                   0,           0.0020739,           0.0020739,            0.056174
                 115,            0.029059,            0.015893,                   0,             0.96997,                   1,             0.99412,             0.70645,            0.020139,           0.0087922,                   0,           0.0020601,           0.0020601,             0.05576
                 116,            0.034586,            0.015892,                   0,             0.99996,                   1,               0.995,             0.76154,            0.019523,           0.0086725,                   0,           0.0020459,           0.0020459,            0.055346
                 117,            0.033036,            0.017669,                   0,                   1,             0.99956,               0.995,             0.83605,            0.013645,           0.0078956,                   0,           0.0020312,           0.0020312,            0.054931
                 118,            0.027384,            0.016228,                   0,              0.9982,                   1,               0.995,             0.77147,            0.016711,           0.0084934,                   0,           0.0020162,           0.0020162,            0.054516
                 119,              0.0274,            0.016587,                   0,             0.99998,                   1,               0.995,             0.78892,            0.019858,           0.0088789,                   0,           0.0020007,           0.0020007,            0.054101
                 120,            0.027512,            0.015854,                   0,             0.99997,                   1,               0.995,             0.88215,            0.016667,           0.0084539,                   0,           0.0019849,           0.0019849,            0.053685
                 121,            0.023203,            0.015454,                   0,                   1,                   1,               0.995,             0.82449,            0.014676,           0.0082018,                   0,           0.0019686,           0.0019686,            0.053269
                 122,            0.024545,            0.014277,                   0,             0.99998,                   1,               0.995,             0.80522,            0.017211,            0.008126,                   0,           0.0019521,           0.0019521,            0.052852
                 123,            0.025271,            0.013389,                   0,             0.99904,                   1,               0.995,             0.75149,            0.019627,           0.0084666,                   0,           0.0019351,           0.0019351,            0.052435
                 124,            0.028211,            0.013558,                   0,             0.97051,                   1,             0.99412,              0.7856,            0.018746,           0.0081523,                   0,           0.0019179,           0.0019179,            0.052018
                 125,             0.02572,            0.016119,                   0,                   1,             0.99992,               0.995,             0.67934,            0.015986,           0.0085257,                   0,           0.0019003,           0.0019003,              0.0516
                 126,            0.029523,            0.014749,                   0,             0.97056,                   1,             0.99412,              0.8218,            0.011862,           0.0077052,                   0,           0.0018824,           0.0018824,            0.051182
                 127,            0.023301,            0.016536,                   0,             0.99996,                   1,               0.995,             0.83566,            0.010685,           0.0075229,                   0,           0.0018642,           0.0018642,            0.050764
                 128,            0.020777,            0.014146,                   0,             0.99999,                   1,               0.995,             0.76624,            0.016305,            0.007869,                   0,           0.0018458,           0.0018458,            0.050346
                 129,            0.032351,            0.015545,                   0,             0.96968,             0.96901,             0.98948,             0.55438,            0.032339,            0.010433,                   0,            0.001827,            0.001827,            0.049927
                 130,              0.0417,            0.015067,                   0,             0.93921,              0.9364,             0.97608,             0.62605,            0.031302,             0.00974,                   0,            0.001808,            0.001808,            0.049508
                 131,            0.033688,            0.020156,                   0,             0.97054,                   1,             0.98265,             0.78603,            0.015607,           0.0088566,                   0,           0.0017888,           0.0017888,            0.049089
                 132,            0.028146,            0.018762,                   0,             0.99936,                   1,               0.995,              0.7739,            0.017793,           0.0085053,                   0,           0.0017693,           0.0017693,            0.048669
                 133,             0.02601,            0.014063,                   0,             0.99981,                   1,               0.995,             0.86703,            0.014482,           0.0080784,                   0,           0.0017497,           0.0017497,             0.04825
                 134,            0.024104,            0.014904,                   0,                   1,                   1,               0.995,             0.77518,            0.016678,           0.0083019,                   0,           0.0017298,           0.0017298,             0.04783
                 135,            0.027293,            0.016281,                   0,             0.99997,                   1,               0.995,             0.78741,            0.020424,           0.0089344,                   0,           0.0017098,           0.0017098,             0.04741
                 136,            0.027338,            0.016676,                   0,             0.99999,                   1,               0.995,             0.92544,            0.010979,           0.0079135,                   0,           0.0016896,           0.0016896,             0.04699
                 137,            0.018321,            0.014045,                   0,             0.99999,                   1,               0.995,             0.81222,            0.011655,           0.0075207,                   0,           0.0016692,           0.0016692,            0.046569
                 138,            0.028037,            0.017415,                   0,             0.99989,                   1,               0.995,             0.67878,            0.027193,           0.0097246,                   0,           0.0016487,           0.0016487,            0.046149
                 139,             0.03744,            0.019965,                   0,             0.99822,                   1,               0.995,             0.76411,            0.023823,           0.0087616,                   0,           0.0016281,           0.0016281,            0.045728
                 140,            0.026734,            0.014927,                   0,             0.99997,                   1,               0.995,             0.76599,            0.014798,           0.0080895,                   0,           0.0016073,           0.0016073,            0.045307
                 141,            0.026737,            0.018437,                   0,             0.99991,                   1,               0.995,             0.75399,            0.016161,           0.0080178,                   0,           0.0015865,           0.0015865,            0.044887
                 142,            0.024102,            0.017392,                   0,             0.99998,                   1,               0.995,             0.86748,           0.0090085,            0.007237,                   0,           0.0015656,           0.0015656,            0.044466
                 143,            0.015835,            0.012626,                   0,             0.99998,                   1,               0.995,             0.88234,            0.011281,           0.0074276,                   0,           0.0015447,           0.0015447,            0.044045
                 144,            0.022843,            0.014568,                   0,             0.99973,                   1,               0.995,             0.87917,            0.018217,           0.0079525,                   0,           0.0015237,           0.0015237,            0.043624
                 145,            0.026003,            0.013159,                   0,             0.99993,                   1,               0.995,             0.90988,            0.014078,           0.0073508,                   0,           0.0015027,           0.0015027,            0.043203
                 146,            0.022099,            0.012357,                   0,             0.99997,                   1,               0.995,             0.91075,            0.012247,           0.0070697,                   0,           0.0014816,           0.0014816,            0.042782
                 147,            0.025704,            0.014841,                   0,             0.99985,                   1,               0.995,             0.79435,             0.01873,            0.008488,                   0,           0.0014606,           0.0014606,            0.042361
                 148,             0.02673,            0.016265,                   0,             0.99997,                   1,               0.995,             0.90087,            0.011754,           0.0073973,                   0,           0.0014396,           0.0014396,             0.04194
                 149,            0.017349,              0.0153,                   0,             0.99999,                   1,               0.995,             0.85065,            0.015658,           0.0076463,                   0,           0.0014187,           0.0014187,            0.041519
                 150,             0.02726,            0.014223,                   0,             0.99999,                   1,               0.995,             0.81103,            0.016042,           0.0080435,                   0,           0.0013978,           0.0013978,            0.041098
                 151,            0.024198,            0.013973,                   0,             0.99997,                   1,               0.995,             0.86755,            0.010246,           0.0071719,                   0,           0.0013769,           0.0013769,            0.040677
                 152,            0.015906,             0.01405,                   0,             0.99996,                   1,               0.995,             0.87493,             0.01039,           0.0068916,                   0,           0.0013562,           0.0013562,            0.040256
                 153,             0.02376,            0.015469,                   0,              0.9999,                   1,               0.995,             0.81043,            0.018506,           0.0078953,                   0,           0.0013356,           0.0013356,            0.039836
                 154,            0.027725,            0.018316,                   0,             0.99999,                   1,               0.995,             0.90946,            0.012992,            0.007069,                   0,           0.0013151,           0.0013151,            0.039415
                 155,            0.018311,            0.014441,                   0,                   1,                   1,               0.995,             0.86273,            0.012621,           0.0071788,                   0,           0.0012947,           0.0012947,            0.038995
                 156,            0.021983,             0.01339,                   0,             0.99998,                   1,               0.995,             0.83637,            0.012003,           0.0071977,                   0,           0.0012745,           0.0012745,            0.038574
                 157,            0.023004,            0.013895,                   0,             0.99999,                   1,               0.995,             0.89399,            0.013163,           0.0072372,                   0,           0.0012545,           0.0012545,            0.038154
                 158,            0.019585,            0.013502,                   0,             0.99997,                   1,               0.995,             0.87766,            0.010237,           0.0066568,                   0,           0.0012346,           0.0012346,            0.037735
                 159,            0.020317,             0.01454,                   0,             0.99998,                   1,               0.995,             0.86504,            0.013866,            0.007218,                   0,            0.001215,            0.001215,            0.037315
                 160,            0.020786,            0.014776,                   0,             0.99998,                   1,               0.995,             0.94611,            0.010335,            0.006719,                   0,           0.0011956,           0.0011956,            0.036896
                 161,            0.014163,            0.014737,                   0,             0.99999,                   1,               0.995,             0.91141,           0.0099731,           0.0067504,                   0,           0.0011765,           0.0011765,            0.036476
                 162,            0.021342,            0.014593,                   0,                   1,                   1,               0.995,             0.86486,            0.013276,           0.0068963,                   0,           0.0011576,           0.0011576,            0.036058
                 163,             0.01677,            0.013308,                   0,             0.99997,                   1,               0.995,             0.92865,           0.0072356,            0.006116,                   0,            0.001139,            0.001139,            0.035639
                 164,            0.013073,            0.013129,                   0,             0.99997,                   1,               0.995,             0.91915,             0.01032,           0.0065992,                   0,           0.0011206,           0.0011206,            0.035221
                 165,            0.023061,            0.013161,                   0,             0.99999,                   1,               0.995,             0.83904,            0.015592,           0.0072656,                   0,           0.0011026,           0.0011026,            0.034803
                 166,            0.023671,            0.015199,                   0,             0.99999,                   1,               0.995,             0.91764,            0.010416,           0.0062972,                   0,            0.001085,            0.001085,            0.034385
                 167,            0.016834,            0.013786,                   0,             0.99999,                   1,               0.995,             0.89961,           0.0089493,           0.0064021,                   0,           0.0010677,           0.0010677,            0.033968
                 168,            0.018226,            0.014271,                   0,                   1,                   1,               0.995,              0.7955,            0.013157,           0.0069961,                   0,           0.0010507,           0.0010507,            0.033551
                 169,            0.019172,            0.013031,                   0,                   1,                   1,               0.995,             0.88092,           0.0092609,           0.0062733,                   0,           0.0010342,           0.0010342,            0.033134
                 170,            0.014506,            0.014308,                   0,             0.99999,                   1,               0.995,              0.9254,           0.0089378,            0.006212,                   0,            0.001018,            0.001018,            0.032718
                 171,            0.018812,            0.012375,                   0,             0.99999,                   1,               0.995,             0.86142,            0.014182,           0.0074679,                   0,           0.0010022,           0.0010022,            0.032302
                 172,            0.018771,            0.014967,                   0,             0.99996,                   1,               0.995,              0.9137,           0.0090304,           0.0065313,                   0,          0.00098694,          0.00098694,            0.031887
                 173,            0.014933,            0.010504,                   0,                   1,                   1,               0.995,             0.94359,           0.0083283,           0.0060742,                   0,          0.00097209,          0.00097209,            0.031472
