               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.025534,            0.017223,           0.0021959,             0.98257,             0.99864,             0.99394,             0.86371,           0.0089253,           0.0072711,          0.00094624,           0.0063432,           0.0063432,           0.0063432
                  90,            0.024816,            0.017061,           0.0020323,             0.98256,             0.99904,             0.99413,             0.85342,            0.010756,           0.0073982,          0.00087141,           0.0062737,           0.0062737,           0.0062737
                  91,            0.022953,            0.017184,           0.0023473,              0.9914,             0.98389,             0.99416,             0.87775,           0.0078037,           0.0071755,          0.00075728,            0.006204,            0.006204,            0.006204
                  92,            0.024367,            0.016881,           0.0021592,             0.98145,             0.98229,             0.99334,             0.84852,           0.0083356,           0.0081472,          0.00089062,           0.0061341,           0.0061341,           0.0061341
                  93,            0.024051,            0.016738,           0.0021009,             0.98234,             0.98565,             0.99008,             0.85171,           0.0086392,           0.0079456,          0.00096736,            0.006064,            0.006064,            0.006064
                  94,            0.024281,            0.017495,           0.0019395,             0.97583,             0.99137,             0.99359,             0.85139,           0.0098885,           0.0083645,          0.00090252,           0.0059938,           0.0059938,           0.0059938
                  95,            0.023492,            0.017932,           0.0023993,             0.97693,             0.99999,             0.99466,             0.86744,           0.0084565,            0.007583,          0.00060373,           0.0059235,           0.0059235,           0.0059235
                  96,            0.021535,            0.017573,           0.0023824,             0.99997,             0.99284,               0.995,             0.85935,            0.008419,           0.0071491,          0.00059842,           0.0058531,           0.0058531,           0.0058531
                  97,            0.022007,            0.017076,           0.0029073,              0.9986,                   1,               0.995,             0.80741,           0.0091866,           0.0072771,          0.00065658,           0.0057826,           0.0057826,           0.0057826
                  98,            0.021511,            0.017207,           0.0021662,             0.98679,             0.99136,             0.99465,             0.87045,           0.0083205,           0.0076873,            0.000874,            0.005712,            0.005712,            0.005712
                  99,            0.020371,            0.016608,           0.0030811,             0.99043,             0.99463,             0.99473,             0.87616,           0.0074465,           0.0071163,          0.00090488,           0.0056413,           0.0056413,           0.0056413
                 100,            0.021475,            0.016652,           0.0024199,             0.98393,             0.99999,             0.99491,             0.85764,            0.009189,           0.0070834,          0.00078849,           0.0055707,           0.0055707,           0.0055707
                 101,            0.020472,            0.015634,           0.0023588,             0.99034,             0.99999,               0.995,              0.8841,           0.0075006,           0.0066852,          0.00073225,              0.0055,              0.0055,              0.0055
                 102,            0.017969,            0.014873,           0.0020587,             0.98449,             0.99138,             0.99076,             0.86065,            0.008922,           0.0067044,           0.0010879,           0.0054293,           0.0054293,           0.0054293
                 103,            0.020104,            0.016362,           0.0023294,             0.96468,             0.99138,             0.98688,             0.85091,           0.0094188,            0.006799,           0.0011455,           0.0053587,           0.0053587,           0.0053587
                 104,            0.020136,            0.015859,            0.002089,             0.98939,             0.99138,             0.98424,             0.88515,            0.007862,           0.0066708,          0.00085835,            0.005288,            0.005288,            0.005288
                 105,             0.01944,            0.016258,           0.0018605,             0.99093,             0.99138,             0.99429,             0.86856,           0.0079369,           0.0063911,          0.00066175,           0.0052174,           0.0052174,           0.0052174
                 106,            0.019524,            0.015971,           0.0023618,             0.99997,             0.99577,               0.995,             0.91519,           0.0073213,           0.0065717,          0.00053853,           0.0051469,           0.0051469,           0.0051469
                 107,            0.018743,            0.016138,           0.0017286,             0.99602,                   1,               0.995,             0.89304,           0.0070183,           0.0067069,          0.00044499,           0.0050765,           0.0050765,           0.0050765
                 108,            0.019641,             0.01542,            0.001932,              0.9991,             0.99999,               0.995,             0.85624,            0.011079,           0.0067908,          0.00040343,           0.0050062,           0.0050062,           0.0050062
                 109,            0.019454,             0.01616,           0.0015253,             0.99742,                   1,               0.995,             0.89041,           0.0074779,           0.0063833,          0.00038588,            0.004936,            0.004936,            0.004936
                 110,            0.019145,            0.015518,           0.0016318,             0.99764,                   1,               0.995,             0.89789,           0.0083577,           0.0068142,          0.00043569,           0.0048659,           0.0048659,           0.0048659
                 111,            0.019733,            0.014351,            0.001842,             0.99834,             0.99999,               0.995,              0.9003,           0.0066906,           0.0063697,          0.00037918,            0.004796,            0.004796,            0.004796
                 112,            0.018024,            0.014721,           0.0029625,             0.81091,             0.96357,             0.98691,             0.83144,           0.0087172,           0.0084667,           0.0098505,           0.0047263,           0.0047263,           0.0047263
                 113,             0.01831,            0.015722,           0.0041885,             0.84941,             0.95154,              0.9877,             0.83164,           0.0098589,           0.0083482,           0.0079548,           0.0046568,           0.0046568,           0.0046568
                 114,            0.018134,             0.01627,           0.0035854,             0.99089,              0.9901,             0.99473,             0.88876,           0.0074442,           0.0074255,          0.00047939,           0.0045875,           0.0045875,           0.0045875
                 115,            0.017187,             0.01672,           0.0029799,             0.98228,             0.98478,             0.98914,             0.87578,           0.0070942,             0.00747,          0.00078067,           0.0045184,           0.0045184,           0.0045184
                 116,            0.017752,            0.015686,           0.0023311,              0.9825,             0.99622,              0.9868,             0.89827,           0.0075016,           0.0068304,          0.00085063,           0.0044495,           0.0044495,           0.0044495
                 117,            0.018102,            0.015753,           0.0034656,             0.98258,             0.99888,             0.99297,             0.91086,           0.0067452,           0.0066238,          0.00076376,           0.0043809,           0.0043809,           0.0043809
                 118,             0.01713,            0.015252,           0.0023319,             0.98552,             0.99091,             0.99457,             0.90456,           0.0068988,           0.0065846,           0.0005782,           0.0043126,           0.0043126,           0.0043126
                 119,            0.016884,             0.01511,            0.004335,             0.97937,             0.99091,             0.99457,             0.92088,           0.0066742,           0.0066689,          0.00049552,           0.0042445,           0.0042445,           0.0042445
                 120,            0.020011,            0.015805,           0.0024977,             0.98254,             0.99923,             0.99483,             0.91911,           0.0063181,           0.0065042,          0.00042855,           0.0041768,           0.0041768,           0.0041768
                 121,            0.018896,            0.015096,            0.002881,             0.99864,             0.99135,             0.99492,             0.91241,           0.0062483,           0.0063772,           0.0003838,           0.0041094,           0.0041094,           0.0041094
                 122,            0.016627,            0.015056,           0.0018783,             0.99649,             0.99997,               0.995,             0.90671,           0.0076499,           0.0066484,          0.00036577,           0.0040424,           0.0040424,           0.0040424
                 123,            0.020385,            0.014779,           0.0020881,             0.99732,             0.99999,               0.995,             0.90939,           0.0067484,           0.0064866,          0.00036263,           0.0039757,           0.0039757,           0.0039757
                 124,            0.018254,            0.015542,           0.0017943,             0.99888,                   1,               0.995,             0.90799,           0.0062768,           0.0065363,          0.00034855,           0.0039094,           0.0039094,           0.0039094
                 125,            0.018494,            0.014766,           0.0020305,             0.99877,             0.99999,               0.995,             0.89039,           0.0074855,           0.0072385,          0.00034302,           0.0038434,           0.0038434,           0.0038434
                 126,            0.016042,            0.014622,           0.0027108,             0.99861,                   1,               0.995,             0.89979,           0.0073134,           0.0064107,          0.00031597,           0.0037779,           0.0037779,           0.0037779
                 127,            0.017673,            0.014589,           0.0016883,             0.99981,                   1,               0.995,             0.92039,           0.0062235,           0.0062474,          0.00030015,           0.0037128,           0.0037128,           0.0037128
