               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 128,            0.028432,           0.0075167,           0.0033584,              0.5336,             0.47355,             0.44567,             0.18627,             0.05153,            0.010302,            0.044865,           0.0036482,           0.0036482,           0.0036482
                 129,            0.028568,           0.0075054,           0.0033932,             0.53141,              0.4792,             0.44321,             0.18519,            0.051606,            0.010343,            0.045035,            0.003584,            0.003584,            0.003584
                 130,            0.028106,           0.0074051,           0.0033661,             0.52623,             0.48511,             0.44472,             0.18515,            0.051647,            0.010378,             0.04522,           0.0035203,           0.0035203,           0.0035203
                 131,            0.027873,           0.0071833,           0.0031816,             0.51626,             0.49047,             0.44229,             0.18433,            0.051691,            0.010411,            0.045501,            0.003457,            0.003457,            0.003457
                 132,            0.027726,           0.0072283,            0.003161,             0.51306,              0.4939,             0.44144,             0.18634,             0.05173,             0.01045,            0.045681,           0.0033943,           0.0033943,           0.0033943
                 133,            0.027615,           0.0072484,           0.0033324,             0.53142,             0.47656,             0.44023,             0.18542,            0.051765,            0.010486,            0.045786,           0.0033321,           0.0033321,           0.0033321
                 134,            0.027542,           0.0072016,           0.0031581,             0.58172,             0.44358,             0.44199,             0.18501,              0.0518,            0.010528,            0.045913,           0.0032704,           0.0032704,           0.0032704
                 135,            0.026993,           0.0071119,           0.0031036,             0.57871,             0.44201,             0.43932,             0.18435,            0.051835,            0.010561,            0.046109,           0.0032093,           0.0032093,           0.0032093
                 136,            0.026937,           0.0070827,           0.0030152,               0.613,             0.42738,             0.43779,             0.18475,            0.051842,            0.010593,            0.046298,           0.0031488,           0.0031488,           0.0031488
                 137,            0.026841,           0.0070049,           0.0031336,             0.57703,             0.44432,             0.43861,             0.18497,            0.051867,            0.010626,            0.046377,           0.0030888,           0.0030888,           0.0030888
                 138,            0.026878,           0.0069949,            0.003046,             0.58193,             0.44042,             0.43708,             0.18429,            0.051896,            0.010651,            0.046476,           0.0030294,           0.0030294,           0.0030294
                 139,            0.026871,           0.0070356,           0.0033402,             0.61213,             0.42755,             0.43878,             0.18562,            0.051918,            0.010669,             0.04644,           0.0029706,           0.0029706,           0.0029706
                 140,            0.026588,           0.0070438,           0.0028967,             0.57877,             0.44501,             0.43911,             0.18483,            0.051946,            0.010689,            0.046487,           0.0029125,           0.0029125,           0.0029125
                 141,            0.026459,           0.0069635,           0.0028905,             0.61193,             0.43368,             0.44008,             0.18489,            0.051977,            0.010702,            0.046424,            0.002855,            0.002855,            0.002855
                 142,            0.026023,             0.00697,           0.0029784,             0.61392,             0.43393,             0.44083,              0.1858,            0.051972,            0.010729,            0.046366,           0.0027981,           0.0027981,           0.0027981
                 143,             0.02598,           0.0068778,           0.0030063,             0.54186,             0.47644,             0.44151,             0.18562,            0.051996,            0.010749,            0.046384,           0.0027419,           0.0027419,           0.0027419
                 144,            0.025614,            0.006916,           0.0028192,              0.5657,             0.46086,             0.44073,             0.18529,            0.052014,            0.010774,            0.046385,           0.0026864,           0.0026864,           0.0026864
                 145,            0.025402,           0.0068201,           0.0028452,             0.55039,             0.47169,              0.4389,             0.18572,            0.052028,            0.010796,             0.04645,           0.0026316,           0.0026316,           0.0026316
                 146,            0.025314,           0.0067745,           0.0027853,             0.56361,             0.46384,             0.43765,             0.18489,            0.052045,            0.010824,            0.046529,           0.0025775,           0.0025775,           0.0025775
                 147,            0.024748,            0.006826,           0.0028306,             0.55939,             0.46743,             0.43774,             0.18474,            0.052058,            0.010844,            0.046572,           0.0025241,           0.0025241,           0.0025241
                 148,            0.024924,           0.0068078,           0.0025733,             0.56458,             0.46371,             0.43967,             0.18497,            0.052081,            0.010869,            0.046616,           0.0024714,           0.0024714,           0.0024714
                 149,            0.024612,           0.0066094,           0.0025872,             0.56654,             0.46236,             0.43924,              0.1854,            0.052103,            0.010888,            0.046689,           0.0024195,           0.0024195,           0.0024195
                 150,            0.024568,           0.0066774,           0.0026374,             0.56556,             0.46298,             0.43953,              0.1853,            0.052131,            0.010913,             0.04677,           0.0023684,           0.0023684,           0.0023684
                 151,            0.024225,           0.0065659,           0.0026263,             0.55474,             0.46674,             0.43913,             0.18475,            0.052144,            0.010936,            0.046835,            0.002318,            0.002318,            0.002318
                 152,            0.024158,           0.0064902,           0.0025488,              0.5581,              0.4628,             0.43937,             0.18482,            0.052161,            0.010962,            0.046886,           0.0022684,           0.0022684,           0.0022684
                 153,            0.024178,           0.0065217,           0.0025498,             0.57088,             0.45705,             0.44079,             0.18417,            0.052183,            0.010976,            0.046928,           0.0022196,           0.0022196,           0.0022196
                 154,            0.023971,           0.0065456,           0.0025817,             0.57652,             0.45722,             0.44353,             0.18508,            0.052206,               0.011,            0.046968,           0.0021717,           0.0021717,           0.0021717
                 155,            0.023639,           0.0066191,           0.0025809,              0.5672,             0.46255,             0.44253,             0.18445,            0.052222,            0.011023,            0.047013,           0.0021245,           0.0021245,           0.0021245
                 156,            0.023541,           0.0063651,           0.0023645,             0.55095,             0.47152,             0.44297,             0.18428,            0.052245,            0.011042,            0.047115,           0.0020782,           0.0020782,           0.0020782
                 157,            0.023292,           0.0064169,           0.0024987,             0.54515,             0.47584,             0.44309,              0.1835,             0.05226,            0.011064,            0.047195,           0.0020327,           0.0020327,           0.0020327
                 158,            0.023432,           0.0063917,             0.00242,             0.54536,             0.47718,             0.44392,             0.18433,            0.052278,            0.011077,            0.047246,           0.0019881,           0.0019881,           0.0019881
