               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,             0.06625,            0.024093,                   0,             0.62663,             0.96637,             0.73344,             0.21582,            0.039928,            0.015234,                   0,           0.0021303,           0.0021303,             0.07903
                  58,            0.058958,            0.030716,                   0,             0.44233,             0.93939,             0.49565,             0.22254,            0.042138,            0.015672,                   0,           0.0021609,           0.0021609,            0.078661
                  59,             0.05981,            0.022146,                   0,             0.80386,                   1,             0.94208,             0.29864,            0.030355,            0.014366,                   0,           0.0021912,           0.0021912,            0.078291
                  60,            0.046029,            0.020979,                   0,             0.88514,             0.93939,             0.96437,             0.66658,            0.025495,            0.013628,                   0,           0.0022212,           0.0022212,            0.077921
                  61,            0.047511,            0.024452,                   0,             0.67426,             0.87879,             0.75352,             0.58675,            0.044817,            0.015303,                   0,           0.0022508,           0.0022508,            0.077551
                  62,            0.064041,            0.023012,                   0,              0.5322,                   1,              0.5296,             0.18145,            0.047761,            0.014606,                   0,           0.0022802,           0.0022802,             0.07718
                  63,            0.067505,            0.021984,                   0,             0.26229,              0.9697,             0.33967,             0.11585,            0.045414,            0.013356,                   0,           0.0023092,           0.0023092,            0.076809
                  64,            0.059162,            0.025696,                   0,             0.59576,             0.93788,             0.67355,             0.16607,            0.038351,            0.013784,                   0,           0.0023379,           0.0023379,            0.076438
                  65,            0.056312,            0.023836,                   0,             0.87062,              0.8157,             0.90228,             0.32135,            0.041681,            0.012943,                   0,           0.0023663,           0.0023663,            0.076066
                  66,             0.05749,            0.024315,                   0,             0.71617,             0.99411,             0.87549,             0.28365,            0.039572,            0.013307,                   0,           0.0023943,           0.0023943,            0.075694
                  67,             0.05088,            0.024336,                   0,             0.82813,             0.87615,             0.88969,             0.35274,            0.037943,            0.013379,                   0,           0.0024219,           0.0024219,            0.075322
                  68,            0.049313,            0.028559,                   0,              0.7107,              0.9697,              0.8083,             0.34664,            0.037425,            0.013991,                   0,           0.0024493,           0.0024493,            0.074949
                  69,              0.0484,            0.020636,                   0,             0.73287,             0.99769,             0.82969,             0.35116,            0.031832,            0.014067,                   0,           0.0024763,           0.0024763,            0.074576
                  70,            0.046697,            0.020803,                   0,             0.93851,             0.93939,             0.97542,             0.60234,            0.032717,            0.013124,                   0,           0.0025029,           0.0025029,            0.074203
                  71,            0.049043,            0.021174,                   0,             0.81425,             0.93939,             0.88652,             0.19887,            0.037607,            0.014668,                   0,           0.0025292,           0.0025292,            0.073829
                  72,            0.045996,            0.023595,                   0,              0.6946,             0.96498,              0.8465,             0.47847,            0.031426,             0.01283,                   0,           0.0025551,           0.0025551,            0.073455
                  73,            0.046282,            0.023228,                   0,             0.78566,             0.99971,             0.88416,             0.34288,            0.029972,            0.013746,                   0,           0.0025806,           0.0025806,            0.073081
                  74,             0.04266,            0.023211,                   0,              0.7558,             0.93792,             0.86823,             0.46609,            0.038072,              0.0135,                   0,           0.0026058,           0.0026058,            0.072706
                  75,            0.049988,            0.023952,                   0,             0.68556,             0.93939,             0.83376,             0.26519,            0.042421,            0.014312,                   0,           0.0026306,           0.0026306,            0.072331
                  76,            0.051505,            0.022518,                   0,             0.64482,             0.93939,              0.7242,             0.48858,            0.033477,            0.013038,                   0,           0.0026551,           0.0026551,            0.071955
                  77,            0.041173,            0.019188,                   0,             0.71702,             0.99822,             0.79136,             0.31274,            0.033331,            0.012446,                   0,           0.0026792,           0.0026792,            0.071579
                  78,            0.044722,            0.024338,                   0,             0.82328,             0.84704,             0.86742,             0.50117,            0.027089,            0.012444,                   0,           0.0027028,           0.0027028,            0.071203
                  79,            0.036385,            0.024819,                   0,             0.82491,             0.99937,             0.92126,              0.4245,            0.029525,            0.013206,                   0,           0.0027262,           0.0027262,            0.070826
                  80,            0.040348,              0.0196,                   0,             0.59257,              0.9697,             0.77461,             0.28047,            0.044217,            0.013935,                   0,           0.0027491,           0.0027491,            0.070449
                  81,            0.050857,            0.021624,                   0,              0.5073,                   1,             0.63083,              0.2418,            0.042228,            0.012621,                   0,           0.0027716,           0.0027716,            0.070072
